A01stg	1
A02stg	1
A05stg	1
A07stg	1
A08stg	1
A09stg	1
B01stg	1
B02stg	1
C02stg	1
C04stg	1
D04stg	1
D05stg	1
D06stg	1
D07stg	1
D08stg	1
D09stg	1
D10stg	1
D11stg	1
